ONS_Code,UTLA_Name,Population_12m,PCV_12m,Population_24m,PCV_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E06000047,County Durham,1197,97.9114452798663,1155,96.1904761904762,2021/2022,Q3,2,1
E08000021,Newcastle upon Tyne,696,93.5344827586207,695,90.7913669064748,2021/2022,Q3,2,1
E08000022,North Tyneside,520,98.0769230769231,506,96.8379446640316,2021/2022,Q3,2,1
E08000023,South Tyneside,400,99.25,373,97.8552278820375,2021/2022,Q3,2,1
E08000024,Sunderland,650,99.0769230769231,620,97.258064516129,2021/2022,Q3,2,1
E08000037,Gateshead,488,97.5409836065574,455,93.1868131868132,2021/2022,Q3,2,1
E06000057,Northumberland,640,97.03125,692,95.2312138728324,2021/2022,Q3,2,1
E06000006,Halton,321,94.392523364486,353,88.9518413597734,2021/2022,Q3,2,1
E06000007,Warrington,481,97.2972972972973,509,94.4990176817289,2021/2022,Q3,2,1
E06000008,Blackburn with Darwen,545,94.1284403669725,524,89.5038167938932,2021/2022,Q3,2,1
E06000009,Blackpool,394,95.6852791878173,424,91.9811320754717,2021/2022,Q3,2,1
E06000049,Cheshire East,933,95.6055734190782,1044,93.8697318007663,2021/2022,Q3,2,1
E06000050,Cheshire West and Chester,842,96.3182897862233,898,93.4298440979955,2021/2022,Q3,2,1
E08000001,Bolton,874,93.5926773455378,945,89.4179894179894,2021/2022,Q3,2,1
E08000002,Bury,545,92.8440366972477,555,90.4504504504505,2021/2022,Q3,2,1
E08000003,Manchester,1741,93.2797242963814,1821,85.502471169687,2021/2022,Q3,2,1
E08000004,Oldham,764,95.1570680628272,772,88.4715025906736,2021/2022,Q3,2,1
E08000005,Rochdale,675,93.3333333333333,750,91.2,2021/2022,Q3,2,1
E08000006,Salford,804,90.6716417910448,898,86.6369710467706,2021/2022,Q3,2,1
E08000007,Stockport,831,96.8712394705175,862,93.0394431554524,2021/2022,Q3,2,1
E08000008,Tameside,617,95.6239870340356,635,89.7637795275591,2021/2022,Q3,2,1
E08000009,Trafford,578,96.3667820069204,574,94.4250871080139,2021/2022,Q3,2,1
E08000010,Wigan,861,97.9094076655052,870,91.264367816092,2021/2022,Q3,2,1
E08000011,Knowsley,464,90.5172413793104,471,83.2271762208068,2021/2022,Q3,2,1
E08000012,Liverpool,1297,89.2058596761758,1419,83.368569415081,2021/2022,Q3,2,1
E08000013,St. Helens,499,94.7895791583166,454,90.7488986784141,2021/2022,Q3,2,1
E08000014,Sefton,578,94.636678200692,616,90.2597402597403,2021/2022,Q3,2,1
E08000015,Wirral,744,96.9086021505376,774,93.0232558139535,2021/2022,Q3,2,1
E10000006,Cumbria,1085,97.8801843317972,1074,95.7169459962756,2021/2022,Q3,2,1
E10000017,Lancashire,2872,95.4387186629527,3013,90.0099568536343,2021/2022,Q3,2,1
E06000010,Kingston upon Hull,764,94.8952879581152,850,90.4705882352941,2021/2022,Q3,2,1
E06000011,East Riding of Yorkshire,764,94.8952879581152,654,95.565749235474,2021/2022,Q3,2,1
E06000012,North East Lincolnshire,417,97.3621103117506,408,94.6078431372549,2021/2022,Q3,2,1
E06000013,North Lincolnshire,397,90.176322418136,419,88.3054892601432,2021/2022,Q3,2,1
E06000014,York,439,97.9498861047836,408,92.156862745098,2021/2022,Q3,2,1
E08000016,Barnsley,671,97.1684053651267,739,95.2638700947226,2021/2022,Q3,2,1
E08000017,Doncaster,774,95.9948320413437,854,91.92037470726,2021/2022,Q3,2,1
E08000018,Rotherham,659,97.268588770865,716,96.6480446927374,2021/2022,Q3,2,1
E08000019,Sheffield,1479,94.5233265720081,1488,91.4650537634409,2021/2022,Q3,2,1
E08000032,Bradford,1674,92.7718040621266,1767,86.1346915676288,2021/2022,Q3,2,1
E08000033,Calderdale,517,94.7775628626692,569,88.0492091388401,2021/2022,Q3,2,1
E08000034,Kirklees,1172,95.6484641638225,1240,91.2903225806452,2021/2022,Q3,2,1
E08000035,Leeds,2144,93.75,2288,88.5926573426574,2021/2022,Q3,2,1
E08000036,Wakefield,980,96.3265306122449,1033,93.6108422071636,2021/2022,Q3,2,1
E10000023,North Yorkshire,1211,96.44921552436,1228,92.5895765472313,2021/2022,Q3,2,1
E06000015,Derby,830,95.0602409638554,787,88.3100381194409,2021/2022,Q3,2,1
E06000016,Leicester,1118,93.649373881932,1099,86.2602365787079,2021/2022,Q3,2,1
E06000017,Rutland,82,98.7804878048781,72,95.8333333333333,2021/2022,Q3,2,1
E06000018,Nottingham,823,90.5224787363305,898,83.9643652561247,2021/2022,Q3,2,1
E10000007,Derbyshire,1764,98.4693877551021,1757,96.5281730221969,2021/2022,Q3,2,1
E10000018,Leicestershire,1554,97.2972972972973,1745,95.0143266475645,2021/2022,Q3,2,1
E10000019,Lincolnshire,1622,94.944512946979,1705,90.1466275659824,2021/2022,Q3,2,1
E10000024,Nottinghamshire,1891,96.4569011105235,1985,92.7455919395466,2021/2022,Q3,2,1
E06000019,Herefordshire,339,95.8702064896755,406,92.8571428571429,2021/2022,Q3,2,1
E06000020,Telford and Wrekin,494,96.7611336032389,539,91.2801484230056,2021/2022,Q3,2,1
E06000021,Stoke-on-Trent,857,96.6161026837806,875,92,2021/2022,Q3,2,1
E06000051,Shropshire,682,96.9208211143695,692,96.242774566474,2021/2022,Q3,2,1
E08000025,Birmingham,3694,89.713048186248,3820,82.303664921466,2021/2022,Q3,2,1
E08000026,Coventry,1093,92.2232387923147,1046,86.0420650095602,2021/2022,Q3,2,1
E08000027,Dudley,860,94.6511627906977,847,90.5548996458088,2021/2022,Q3,2,1
E08000028,Sandwell,1058,91.3988657844991,1073,84.4361602982293,2021/2022,Q3,2,1
E08000029,Solihull,485,94.8453608247423,589,86.4176570458404,2021/2022,Q3,2,1
E08000030,Walsall,845,93.491124260355,912,87.8289473684211,2021/2022,Q3,2,1
E08000031,Wolverhampton,781,91.5492957746479,795,84.6540880503145,2021/2022,Q3,2,1
E10000028,Staffordshire,2021,96.9322117763483,2192,93.1113138686131,2021/2022,Q3,2,1
E10000031,Warwickshire,1390,95.5395683453238,1517,91.6282135794331,2021/2022,Q3,2,1
E10000034,Worcestershire,1393,96.7695620961953,1364,94.1348973607038,2021/2022,Q3,2,1
E06000031,Peterborough,683,87.4084919472914,691,81.0419681620839,2021/2022,Q3,2,1
E06000032,Luton,863,92.468134414832,822,82.1167883211679,2021/2022,Q3,2,1
E06000033,Southend-on-Sea,446,92.8251121076233,494,91.9028340080972,2021/2022,Q3,2,1
E06000034,Thurrock,541,91.4972273567468,574,90.418118466899,2021/2022,Q3,2,1
E06000055,Bedford,538,94.2379182156134,504,92.6587301587302,2021/2022,Q3,2,1
E06000056,Central Bedfordshire,785,95.2866242038217,897,92.6421404682274,2021/2022,Q3,2,1
E10000003,Cambridgeshire,1551,96.1960025789813,1768,93.6651583710407,2021/2022,Q3,2,1
E10000012,Essex,3574,95.2154448796866,4099,91.7296901683338,2021/2022,Q3,2,1
E10000015,Hertfordshire,3178,95.4059156702329,3475,91.8561151079137,2021/2022,Q3,2,1
E10000020,Norfolk,1852,96.5442764578834,2037,93.4707903780069,2021/2022,Q3,2,1
E10000029,Suffolk,1642,96.1023142509135,1837,93.52204681546,2021/2022,Q3,2,1
E09000002,Barking and Dagenham,779,87.4197689345315,887,77.4520856820744,2021/2022,Q3,2,1
E09000003,Barnet,1167,88.8603256212511,1318,78.907435508346,2021/2022,Q3,2,1
E09000004,Bexley,648,92.9012345679013,702,72.7920227920228,2021/2022,Q3,2,1
E09000005,Brent,1082,89.279112754159,1152,69.8784722222222,2021/2022,Q3,2,1
E09000006,Bromley,898,95.43429844098,956,76.1506276150628,2021/2022,Q3,2,1
E09000007,Camden,618,80.42071197411,629,72.972972972973,2021/2022,Q3,2,1
E09000008,Croydon,1203,89.7755610972569,1261,79.9365582870738,2021/2022,Q3,2,1
E09000009,Ealing,1157,92.9991356957649,1149,75.9791122715405,2021/2022,Q3,2,1
E09000010,Enfield,927,84.3581445523193,1156,73.3564013840831,2021/2022,Q3,2,1
E09000011,Greenwich,907,91.289966923925,962,54.7817047817048,2021/2022,Q3,2,1
E09000012,Hackney,992,71.1693548387097,981,63.4046890927625,2021/2022,Q3,2,1
E09000013,Hammersmith and Fulham,537,85.8472998137803,497,72.2334004024145,2021/2022,Q3,2,1
E09000014,Haringey,815,86.3803680981595,890,73.8202247191011,2021/2022,Q3,2,1
E09000015,Harrow,790,87.3417721518987,793,72.0050441361917,2021/2022,Q3,2,1
E09000016,Havering,757,93.1307793923382,801,87.5156054931336,2021/2022,Q3,2,1
E09000017,Hillingdon,902,93.569844789357,899,72.0800889877642,2021/2022,Q3,2,1
E09000018,Hounslow,905,91.7127071823204,938,77.2921108742004,2021/2022,Q3,2,1
E09000019,Islington,651,87.8648233486943,618,78.1553398058252,2021/2022,Q3,2,1
E09000020,Kensington and Chelsea,496,82.4596774193548,522,64.176245210728,2021/2022,Q3,2,1
E09000021,Kingston upon Thames,473,93.446088794926,511,84.7358121330724,2021/2022,Q3,2,1
E09000022,Lambeth,915,90.9289617486339,983,66.3275686673449,2021/2022,Q3,2,1
E09000023,Lewisham,982,89.5112016293279,1072,62.7798507462687,2021/2022,Q3,2,1
E09000024,Merton,580,93.2758620689655,612,81.6993464052288,2021/2022,Q3,2,1
E09000025,Newham,1314,90.3348554033486,1434,76.7085076708508,2021/2022,Q3,2,1
E09000026,Redbridge,1077,87.9294336118849,1148,77.787456445993,2021/2022,Q3,2,1
E09000027,Richmond upon Thames,493,89.8580121703854,521,84.6449136276392,2021/2022,Q3,2,1
E09000028,Southwark,749,91.0547396528705,857,70.24504084014,2021/2022,Q3,2,1
E09000029,Sutton,470,93.6170212765957,605,88.099173553719,2021/2022,Q3,2,1
E09000030,Tower Hamlets,997,90.9729187562688,1076,82.4349442379182,2021/2022,Q3,2,1
E09000031,Waltham Forest,982,90.020366598778,1090,80.5504587155963,2021/2022,Q3,2,1
E09000032,Wandsworth,1061,91.8944392082941,1074,83.7988826815643,2021/2022,Q3,2,1
E09000033,Westminster,363,84.297520661157,448,69.1964285714286,2021/2022,Q3,2,1
E06000035,Medway,817,94.4920440636475,874,90.045766590389,2021/2022,Q3,2,1
E06000036,Bracknell Forest,315,96.5079365079365,348,96.264367816092,2021/2022,Q3,2,1
E06000037,West Berkshire,319,96.8652037617555,353,96.600566572238,2021/2022,Q3,2,1
E06000038,Reading,623,93.900481540931,597,92.1273031825796,2021/2022,Q3,2,1
E06000039,Slough,536,94.0298507462687,591,85.6175972927242,2021/2022,Q3,2,1
E06000040,Windsor and Maidenhead,347,93.371757925072,413,92.9782082324455,2021/2022,Q3,2,1
E06000041,Wokingham,324,96.9135802469136,372,95.9677419354839,2021/2022,Q3,2,1
E06000042,Milton Keynes,833,96.2785114045618,860,93.7209302325581,2021/2022,Q3,2,1
E06000043,Brighton and Hove,532,92.6691729323308,587,90.8006814310051,2021/2022,Q3,2,1
E06000044,Portsmouth,528,96.5909090909091,618,97.5728155339806,2021/2022,Q3,2,1
E06000045,Southampton,713,94.249649368864,754,95.3580901856764,2021/2022,Q3,2,1
E06000046,Isle of Wight,246,97.1544715447155,252,96.031746031746,2021/2022,Q3,2,1
E10000011,East Sussex,1104,95.6521739130435,1237,92.4009700889248,2021/2022,Q3,2,1
E10000014,Hampshire,3159,97.119341563786,3434,97.4373907979033,2021/2022,Q3,2,1
E10000016,Kent,4065,94.9323493234932,4298,89.9953466728711,2021/2022,Q3,2,1
E10000025,Oxfordshire,1835,95.149863760218,1900,93.421052631579,2021/2022,Q3,2,1
E10000030,Surrey,3031,93.5004948861762,3216,86.6293532338309,2021/2022,Q3,2,1
E10000032,West Sussex,2006,95.2143569292124,2091,94.5002391200383,2021/2022,Q3,2,1
E10000002,Buckinghamshire,1432,95.8100558659218,1518,93.0830039525692,2021/2022,Q3,2,1
E06000022,Bath and North East Somerset,444,96.8468468468468,479,96.2421711899791,2021/2022,Q3,2,1
E06000023,Bristol,1356,95.2064896755162,1365,88.0586080586081,2021/2022,Q3,2,1
E06000024,North Somerset,468,97.6495726495727,490,95.5102040816327,2021/2022,Q3,2,1
E06000025,South Gloucestershire,713,96.2131837307153,706,94.7592067988669,2021/2022,Q3,2,1
E06000026,Plymouth,669,96.5620328849028,709,95.4866008462623,2021/2022,Q3,2,1
E06000027,Torbay,270,96.2962962962963,278,94.2446043165468,2021/2022,Q3,2,1
E06000030,Swindon,629,95.5484896661367,650,92.3076923076923,2021/2022,Q3,2,1
E06000052,Cornwall,1185,95.6118143459916,1200,91.75,2021/2022,Q3,2,1
E06000054,Wiltshire,1166,98.0274442538594,1284,95.404984423676,2021/2022,Q3,2,1
E10000008,Devon,1548,96.9638242894057,1644,94.647201946472,2021/2022,Q3,2,1
E06000059,Dorset,608,96.7105263157895,668,95.8083832335329,2021/2022,Q3,2,1
E10000013,Gloucestershire,1462,95.1436388508892,1564,93.7979539641944,2021/2022,Q3,2,1
E10000027,Somerset,1251,97.0423661071143,1287,92.6961926961927,2021/2022,Q3,2,1
E06000058,"Bournemouth, Christchurch and Poole",950,95.4736842105263,930,91.505376344086,2021/2022,Q3,2,1
E06000001,Hartlepool,227,95.5947136563877,257,94.5525291828794,2021/2022,Q4,3,1
E06000002,Middlesbrough,366,95.0819672131148,445,90.561797752809,2021/2022,Q4,3,1
E06000003,Redcar and Cleveland,285,96.4912280701754,290,95.5172413793104,2021/2022,Q4,3,1
E06000004,Stockton-on-Tees,418,97.6076555023923,467,95.93147751606,2021/2022,Q4,3,1
E06000005,Darlington,211,97.6303317535545,268,96.2686567164179,2021/2022,Q4,3,1
E06000047,County Durham,1066,97.8424015009381,1175,97.2765957446808,2021/2022,Q4,3,1
E08000021,Newcastle upon Tyne,680,94.8529411764706,743,90.0403768506057,2021/2022,Q4,3,1
E08000022,North Tyneside,464,97.6293103448276,474,95.3586497890296,2021/2022,Q4,3,1
E08000023,South Tyneside,339,98.8200589970501,342,97.0760233918129,2021/2022,Q4,3,1
E08000024,Sunderland,593,99.1568296795953,635,96.6929133858268,2021/2022,Q4,3,1
E08000037,Gateshead,507,95.8579881656805,491,93.8900203665988,2021/2022,Q4,3,1
E06000057,Northumberland,680,97.2058823529412,644,95.3416149068323,2021/2022,Q4,3,1
E06000006,Halton,297,93.6026936026936,323,94.4272445820434,2021/2022,Q4,3,1
E06000007,Warrington,471,96.8152866242038,523,94.0726577437859,2021/2022,Q4,3,1
E06000008,Blackburn with Darwen,465,92.0430107526882,498,90.5622489959839,2021/2022,Q4,3,1
E06000009,Blackpool,384,94.0104166666667,398,93.7185929648241,2021/2022,Q4,3,1
E06000049,Cheshire East,962,96.049896049896,982,92.7698574338086,2021/2022,Q4,3,1
E06000050,Cheshire West and Chester,792,96.969696969697,867,92.8489042675894,2021/2022,Q4,3,1
E08000001,Bolton,806,95.409429280397,923,92.3076923076923,2021/2022,Q4,3,1
E08000002,Bury,498,94.7791164658635,543,90.2394106813996,2021/2022,Q4,3,1
E08000003,Manchester,1640,89.2073170731707,1759,84.5366685616828,2021/2022,Q4,3,1
E08000004,Oldham,664,93.0722891566265,768,86.9791666666667,2021/2022,Q4,3,1
E08000005,Rochdale,634,95.1104100946372,659,90.288315629742,2021/2022,Q4,3,1
E08000006,Salford,872,88.7614678899083,829,87.2135102533173,2021/2022,Q4,3,1
E08000007,Stockport,825,96.4848484848485,846,93.8534278959811,2021/2022,Q4,3,1
E08000008,Tameside,584,96.2328767123288,554,88.9891696750903,2021/2022,Q4,3,1
E08000009,Trafford,571,96.322241681261,566,92.5795053003534,2021/2022,Q4,3,1
E08000010,Wigan,857,96.2660443407235,806,93.1761786600496,2021/2022,Q4,3,1
E08000011,Knowsley,437,89.0160183066362,459,85.1851851851852,2021/2022,Q4,3,1
E08000012,Liverpool,1350,87.8518518518519,1336,82.559880239521,2021/2022,Q4,3,1
E08000013,St. Helens,443,94.8081264108352,482,90.8713692946058,2021/2022,Q4,3,1
E08000014,Sefton,554,93.8628158844765,600,89.5,2021/2022,Q4,3,1
E08000015,Wirral,681,96.1820851688693,736,93.4782608695652,2021/2022,Q4,3,1
E10000006,Cumbria,1023,98.0449657869013,1093,95.7913998170174,2021/2022,Q4,3,1
E10000017,Lancashire,2757,93.6887921653972,2909,90.5122035063596,2021/2022,Q4,3,1
E06000010,Kingston upon Hull,716,94.9720670391062,777,89.7039897039897,2021/2022,Q4,3,1
E06000011,East Riding of Yorkshire,608,97.8618421052632,654,96.177370030581,2021/2022,Q4,3,1
E06000012,North East Lincolnshire,359,97.2144846796657,424,91.9811320754717,2021/2022,Q4,3,1
E06000013,North Lincolnshire,411,66.6666666666667,420,87.6190476190476,2021/2022,Q4,3,1
E06000014,York,406,96.3054187192118,444,92.3423423423423,2021/2022,Q4,3,1
E08000016,Barnsley,622,97.9099678456592,688,94.9127906976744,2021/2022,Q4,3,1
E08000017,Doncaster,796,94.2211055276382,827,90.447400241838,2021/2022,Q4,3,1
E08000018,Rotherham,650,97.0769230769231,661,94.0998487140696,2021/2022,Q4,3,1
E08000019,Sheffield,1306,94.5635528330781,1464,91.1885245901639,2021/2022,Q4,3,1
E08000032,Bradford,1578,93.4727503168568,1713,87.3905429071804,2021/2022,Q4,3,1
E08000033,Calderdale,518,94.4015444015444,547,90.8592321755027,2021/2022,Q4,3,1
E08000034,Kirklees,1126,95.3818827708703,1159,91.3718723037101,2021/2022,Q4,3,1
E08000035,Leeds,2099,93.044306812768,2189,87.8940155322065,2021/2022,Q4,3,1
E08000036,Wakefield,967,97.311271975181,1028,94.4552529182879,2021/2022,Q4,3,1
E10000023,North Yorkshire,1138,96.0456942003515,1215,95.2263374485597,2021/2022,Q4,3,1
E06000015,Derby,737,96.3364993215739,757,88.2430647291942,2021/2022,Q4,3,1
E06000016,Leicester,989,93.8321536905966,1103,87.6699909338169,2021/2022,Q4,3,1
E06000017,Rutland,79,98.7341772151899,78,97.4358974358974,2021/2022,Q4,3,1
E06000018,Nottingham,757,92.0739762219287,940,84.7872340425532,2021/2022,Q4,3,1
E10000007,Derbyshire,1629,97.4217311233886,1728,94.849537037037,2021/2022,Q4,3,1
E10000018,Leicestershire,1634,97.0012239902081,1655,94.6223564954683,2021/2022,Q4,3,1
E10000019,Lincolnshire,1572,94.7201017811705,1664,90.9254807692308,2021/2022,Q4,3,1
E10000024,Nottinghamshire,1821,96.4854475562878,1956,93.0981595092024,2021/2022,Q4,3,1
E06000019,Herefordshire,381,96.5879265091863,386,93.0051813471503,2021/2022,Q4,3,1
E06000020,Telford and Wrekin,456,96.4912280701754,506,92.2924901185771,2021/2022,Q4,3,1
E06000021,Stoke-on-Trent,717,96.234309623431,795,91.8238993710692,2021/2022,Q4,3,1
E06000051,Shropshire,645,97.5193798449612,649,95.9938366718028,2021/2022,Q4,3,1
E08000025,Birmingham,3402,89.8883009994121,3537,82.1882951653944,2021/2022,Q4,3,1
E08000026,Coventry,981,92.8644240570846,1007,86.5938430983118,2021/2022,Q4,3,1
E08000027,Dudley,824,95.752427184466,852,92.1361502347418,2021/2022,Q4,3,1
E08000028,Sandwell,963,92.7310488058152,1048,87.4045801526718,2021/2022,Q4,3,1
E08000029,Solihull,486,94.238683127572,515,92.0388349514563,2021/2022,Q4,3,1
E08000030,Walsall,883,93.3182332955832,912,91.4473684210526,2021/2022,Q4,3,1
E08000031,Wolverhampton,720,90.1388888888889,849,87.7502944640754,2021/2022,Q4,3,1
E10000028,Staffordshire,2031,97.341211225997,2000,93.45,2021/2022,Q4,3,1
E10000031,Warwickshire,1403,95.7234497505346,1433,93.0914166085136,2021/2022,Q4,3,1
E10000034,Worcestershire,1293,97.5251353441609,1344,93.8988095238095,2021/2022,Q4,3,1
E06000031,Peterborough,654,88.3792048929664,700,80.7142857142857,2021/2022,Q4,3,1
E06000032,Luton,757,91.6776750330251,813,88.1918819188192,2021/2022,Q4,3,1
E06000033,Southend-on-Sea,453,93.3774834437086,461,89.3709327548807,2021/2022,Q4,3,1
E06000034,Thurrock,505,94.0594059405941,570,87.719298245614,2021/2022,Q4,3,1
E06000055,Bedford,528,95.2651515151515,511,91.3894324853229,2021/2022,Q4,3,1
E06000056,Central Bedfordshire,798,96.3659147869674,813,93.849938499385,2021/2022,Q4,3,1
E10000003,Cambridgeshire,1541,96.6255678131084,1619,92.4644842495367,2021/2022,Q4,3,1
E10000012,Essex,3785,95.5878467635403,3867,91.285234031549,2021/2022,Q4,3,1
E10000015,Hertfordshire,3157,94.90022172949,3241,92.286331379204,2021/2022,Q4,3,1
E10000020,Norfolk,1802,96.8368479467259,1864,93.4012875536481,2021/2022,Q4,3,1
E10000029,Suffolk,1673,96.4734010759116,1733,93.2487016733987,2021/2022,Q4,3,1
E09000002,Barking and Dagenham,725,88.8275862068966,806,77.0471464019851,2021/2022,Q4,3,1
E09000003,Barnet,1110,89.7297297297297,1210,80.4132231404959,2021/2022,Q4,3,1
E09000004,Bexley,617,93.8411669367909,651,81.2596006144393,2021/2022,Q4,3,1
E09000005,Brent,1052,89.7338403041825,1134,71.3403880070547,2021/2022,Q4,3,1
E09000006,Bromley,854,95.6674473067916,931,78.3029001074114,2021/2022,Q4,3,1
E09000007,Camden,600,81.5,576,72.7430555555556,2021/2022,Q4,3,1
E09000008,Croydon,1182,89.2554991539763,1266,80.2527646129542,2021/2022,Q4,3,1
E09000009,Ealing,1029,93.9747327502429,1052,87.4524714828897,2021/2022,Q4,3,1
E09000010,Enfield,887,86.2457722660654,1022,74.559686888454,2021/2022,Q4,3,1
E09000011,Greenwich,843,93.7129300118624,944,72.9872881355932,2021/2022,Q4,3,1
E09000012,Hackney,1046,68.0688336520077,978,65.0306748466258,2021/2022,Q4,3,1
E09000013,Hammersmith and Fulham,586,92.4914675767918,475,80,2021/2022,Q4,3,1
E09000014,Haringey,786,87.2773536895674,838,77.6849642004773,2021/2022,Q4,3,1
E09000015,Harrow,766,92.4281984334204,789,78.2002534854246,2021/2022,Q4,3,1
E09000016,Havering,758,93.1398416886544,817,85.1897184822522,2021/2022,Q4,3,1
E09000017,Hillingdon,838,93.436754176611,883,77.2366930917327,2021/2022,Q4,3,1
E09000018,Hounslow,819,93.6507936507937,829,84.8009650180941,2021/2022,Q4,3,1
E09000019,Islington,608,90.296052631579,585,79.8290598290598,2021/2022,Q4,3,1
E09000020,Kensington and Chelsea,520,92.1153846153846,474,76.3713080168776,2021/2022,Q4,3,1
E09000021,Kingston upon Thames,486,94.238683127572,461,87.2017353579176,2021/2022,Q4,3,1
E09000022,Lambeth,845,90.1775147928994,908,68.3920704845815,2021/2022,Q4,3,1
E09000023,Lewisham,955,90.9947643979058,956,70.2928870292887,2021/2022,Q4,3,1
E09000024,Merton,521,91.5547024952015,586,87.3720136518771,2021/2022,Q4,3,1
E09000025,Newham,1252,88.9776357827476,1351,82.0133234641007,2021/2022,Q4,3,1
E09000026,Redbridge,1005,89.5522388059702,1069,78.3910196445276,2021/2022,Q4,3,1
E09000027,Richmond upon Thames,532,87.406015037594,538,82.7137546468402,2021/2022,Q4,3,1
E09000028,Southwark,738,91.869918699187,807,65.3035935563817,2021/2022,Q4,3,1
E09000029,Sutton,498,95.9839357429719,529,87.7126654064272,2021/2022,Q4,3,1
E09000030,Tower Hamlets,1006,90.7554671968191,1005,83.1840796019901,2021/2022,Q4,3,1
E09000031,Waltham Forest,943,91.5164369034995,1027,81.6942551119766,2021/2022,Q4,3,1
E09000032,Wandsworth,1003,92.4227318045862,1028,81.7120622568093,2021/2022,Q4,3,1
E09000033,Westminster,395,89.620253164557,381,76.1154855643045,2021/2022,Q4,3,1
E06000035,Medway,802,93.3915211970075,903,85.9357696566999,2021/2022,Q4,3,1
E06000036,Bracknell Forest,348,97.4137931034483,381,96.3254593175853,2021/2022,Q4,3,1
E06000037,West Berkshire,337,96.4391691394659,368,94.2934782608696,2021/2022,Q4,3,1
E06000038,Reading,559,95.7066189624329,642,91.4330218068536,2021/2022,Q4,3,1
E06000039,Slough,495,93.7373737373738,581,88.2960413080895,2021/2022,Q4,3,1
E06000040,Windsor and Maidenhead,388,94.8453608247423,400,92.75,2021/2022,Q4,3,1
E06000041,Wokingham,370,95.9459459459459,388,93.8144329896907,2021/2022,Q4,3,1
E06000042,Milton Keynes,773,96.248382923674,826,93.2203389830508,2021/2022,Q4,3,1
E06000043,Brighton and Hove,532,92.2932330827068,582,88.4879725085911,2021/2022,Q4,3,1
E06000044,Portsmouth,523,95.9847036328872,538,96.2825278810409,2021/2022,Q4,3,1
E06000045,Southampton,682,95.8944281524927,708,94.0677966101695,2021/2022,Q4,3,1
E06000046,Isle of Wight,204,97.0588235294118,251,98.0079681274901,2021/2022,Q4,3,1
E10000011,East Sussex,1115,95.7847533632287,1173,91.5601023017903,2021/2022,Q4,3,1
E10000014,Hampshire,3230,97.1207430340557,3400,96.8529411764706,2021/2022,Q4,3,1
E10000016,Kent,3938,95.6830878618588,4081,87.4050477824063,2021/2022,Q4,3,1
E10000025,Oxfordshire,1796,95.4899777282851,1818,93.4543454345435,2021/2022,Q4,3,1
E10000030,Surrey,2990,95.4180602006689,3151,90.0666455093621,2021/2022,Q4,3,1
E10000032,West Sussex,2002,96.6033966033966,2150,93.0697674418605,2021/2022,Q4,3,1
E10000002,Buckinghamshire,1455,94.9828178694158,1506,93.4926958831341,2021/2022,Q4,3,1
E06000022,Bath and North East Somerset,466,96.137339055794,441,93.8775510204082,2021/2022,Q4,3,1
E06000023,Bristol,1327,94.9510173323286,1300,89.4615384615385,2021/2022,Q4,3,1
E06000024,North Somerset,473,97.0401691331924,507,95.8579881656805,2021/2022,Q4,3,1
E06000025,South Gloucestershire,709,96.7559943582511,673,95.6909361069837,2021/2022,Q4,3,1
E06000026,Plymouth,628,98.0891719745223,663,95.6259426847662,2021/2022,Q4,3,1
E06000027,Torbay,261,95.0191570881226,262,96.5648854961832,2021/2022,Q4,3,1
E06000030,Swindon,601,94.5091514143095,675,91.1111111111111,2021/2022,Q4,3,1
E06000052,Cornwall,1119,94.9955317247542,1209,92.3904052936311,2021/2022,Q4,3,1
E06000054,Wiltshire,1142,96.6725043782837,1184,95.777027027027,2021/2022,Q4,3,1
E10000008,Devon,1630,97.0552147239264,1653,95.0998185117967,2021/2022,Q4,3,1
E06000059,Dorset,605,96.3636363636364,651,94.4700460829493,2021/2022,Q4,3,1
E10000013,Gloucestershire,1400,95.8571428571429,1487,92.6698049764627,2021/2022,Q4,3,1
E10000027,Somerset,1218,96.7980295566502,1277,93.8136256851997,2021/2022,Q4,3,1
E06000058,"Bournemouth, Christchurch and Poole",954,95.3878406708595,953,91.395592864638,2021/2022,Q4,3,1
