ONS_Code,UTLA_Name,Population_12m,PCV_12m,Population_24m,PCV_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E10000006,Cumbria,1007,97.1201588877855,1022,95.3033268101761,2022/2023,Q1,0,1
E10000017,Lancashire,2863,93.7827453719874,2956,91.9824086603518,2022/2023,Q1,0,1
E06000010,Kingston upon Hull,765,95.9477124183007,832,91.4663461538462,2022/2023,Q1,0,1
E06000011,East Riding of Yorkshire,644,98.7577639751553,637,95.1334379905808,2022/2023,Q1,0,1
E06000012,North East Lincolnshire,391,97.4424552429668,401,95.0124688279302,2022/2023,Q1,0,1
E06000013,North Lincolnshire,413,89.8305084745763,392,89.2857142857143,2022/2023,Q1,0,1
E06000014,York,445,93.9325842696629,434,91.9354838709677,2022/2023,Q1,0,1
E08000016,Barnsley,633,96.2085308056872,643,94.4012441679627,2022/2023,Q1,0,1
E08000017,Doncaster,876,93.37899543379,870,92.0689655172414,2022/2023,Q1,0,1
E08000018,Rotherham,645,96.7441860465116,672,93.8988095238095,2022/2023,Q1,0,1
E08000019,Sheffield,1394,94.6197991391679,1516,91.688654353562,2022/2023,Q1,0,1
E08000032,Bradford,1693,93.0301240401654,1727,85.9872611464968,2022/2023,Q1,0,1
E08000033,Calderdale,501,95.4091816367266,534,88.3895131086142,2022/2023,Q1,0,1
E08000034,Kirklees,1145,94.1484716157205,1182,90.8629441624366,2022/2023,Q1,0,1
E08000035,Leeds,2157,92.9995363931386,2243,88.2300490414623,2022/2023,Q1,0,1
E08000036,Wakefield,982,97.0468431771894,978,93.6605316973415,2022/2023,Q1,0,1
E10000023,North Yorkshire,1215,95.3086419753086,1237,92.5626515763945,2022/2023,Q1,0,1
E06000015,Derby,804,95.3980099502487,799,88.360450563204,2022/2023,Q1,0,1
E06000016,Leicester,982,94.0936863543788,1139,88.1474978050922,2022/2023,Q1,0,1
E06000017,Rutland,81,96.2962962962963,85,91.764705882353,2022/2023,Q1,0,1
E06000018,Nottingham,898,90.9799554565702,856,83.8785046728972,2022/2023,Q1,0,1
E10000007,Derbyshire,1756,98.006833712984,1745,95.8166189111748,2022/2023,Q1,0,1
E10000018,Leicestershire,1639,97.6815131177547,1681,95.4193932183224,2022/2023,Q1,0,1
E10000019,Lincolnshire,1617,94.4341372912802,1722,90.9988385598142,2022/2023,Q1,0,1
E10000024,Nottinghamshire,2002,95.3546453546454,1928,92.5829875518672,2022/2023,Q1,0,1
E06000019,Herefordshire,379,95.778364116095,363,93.66391184573,2022/2023,Q1,0,1
E06000020,Telford and Wrekin,458,96.7248908296943,489,92.0245398773006,2022/2023,Q1,0,1
E06000021,Stoke-on-Trent,731,95.0752393980848,767,93.2203389830508,2022/2023,Q1,0,1
E06000051,Shropshire,649,96.4560862865948,655,94.9618320610687,2022/2023,Q1,0,1
E08000025,Birmingham,3600,89.4166666666667,3769,82.7805784027594,2022/2023,Q1,0,1
E08000026,Coventry,1008,93.6507936507937,1105,84.9773755656109,2022/2023,Q1,0,1
E08000027,Dudley,859,94.9941792782305,892,94.3946188340807,2022/2023,Q1,0,1
E08000028,Sandwell,1051,89.4386298763083,1114,84.3806104129264,2022/2023,Q1,0,1
E08000029,Solihull,527,95.0664136622391,571,93.169877408056,2022/2023,Q1,0,1
E08000030,Walsall,870,92.7586206896552,846,89.7163120567376,2022/2023,Q1,0,1
E08000031,Wolverhampton,804,91.4179104477612,806,86.1042183622829,2022/2023,Q1,0,1
E10000028,Staffordshire,1946,96.3001027749229,2050,94.4878048780488,2022/2023,Q1,0,1
E10000031,Warwickshire,1438,95.4798331015299,1504,92.1542553191489,2022/2023,Q1,0,1
E10000034,Worcestershire,1374,96.433770014556,1356,92.5516224188791,2022/2023,Q1,0,1
E06000031,Peterborough,681,88.9867841409692,683,79.3557833089312,2022/2023,Q1,0,1
E06000032,Luton,790,92.2784810126582,805,84.7204968944099,2022/2023,Q1,0,1
E06000033,Southend-on-Sea,426,96.2441314553991,516,88.953488372093,2022/2023,Q1,0,1
E06000034,Thurrock,578,94.1176470588235,611,86.7430441898527,2022/2023,Q1,0,1
E06000055,Bedford,511,94.5205479452055,517,92.2630560928433,2022/2023,Q1,0,1
E06000056,Central Bedfordshire,858,96.5034965034965,876,94.1780821917808,2022/2023,Q1,0,1
E10000003,Cambridgeshire,1704,95.3051643192488,1696,92.0400943396226,2022/2023,Q1,0,1
E10000012,Essex,4061,95.3952228515144,3961,92.0474627619288,2022/2023,Q1,0,1
E10000015,Hertfordshire,3433,94.4072240023303,3302,92.4591156874621,2022/2023,Q1,0,1
E10000020,Norfolk,1985,96.6750629722922,2007,93.7219730941704,2022/2023,Q1,0,1
E10000029,Suffolk,1717,96.0978450786255,1710,93.6257309941521,2022/2023,Q1,0,1
E09000002,Barking and Dagenham,771,88.715953307393,887,79.706877113867,2022/2023,Q1,0,1
E09000003,Barnet,1194,88.8609715242881,1245,77.5100401606426,2022/2023,Q1,0,1
E09000004,Bexley,614,95.114006514658,702,82.7635327635328,2022/2023,Q1,0,1
E09000005,Brent,1014,91.8145956607495,1073,78.1919850885368,2022/2023,Q1,0,1
E09000006,Bromley,885,94.9152542372881,888,81.6441441441442,2022/2023,Q1,0,1
E09000007,Camden,647,81.7619783616692,580,75.6896551724138,2022/2023,Q1,0,1
E09000008,Croydon,1199,87.8231859883236,1223,80.3761242845462,2022/2023,Q1,0,1
E09000009,Ealing,1192,94.2953020134228,1132,86.13074204947,2022/2023,Q1,0,1
E09000010,Enfield,959,86.0271115745568,1013,78.6771964461994,2022/2023,Q1,0,1
E09000011,Greenwich,919,92.3830250272035,917,78.6259541984733,2022/2023,Q1,0,1
E09000012,Hackney,1087,70.9291628334867,1002,65.5688622754491,2022/2023,Q1,0,1
E09000013,Hammersmith and Fulham,606,93.0693069306931,540,80.7407407407407,2022/2023,Q1,0,1
E09000014,Haringey,866,88.4526558891455,797,77.9171894604768,2022/2023,Q1,0,1
E09000015,Harrow,727,91.4718019257221,774,79.0697674418605,2022/2023,Q1,0,1
E09000016,Havering,822,92.0924574209246,840,86.7857142857143,2022/2023,Q1,0,1
E09000017,Hillingdon,914,93.6542669584245,904,82.3008849557522,2022/2023,Q1,0,1
E09000018,Hounslow,879,96.0182025028442,917,82.4427480916031,2022/2023,Q1,0,1
E09000019,Islington,635,87.7165354330709,576,80.3819444444445,2022/2023,Q1,0,1
E09000020,Kensington and Chelsea,560,90.1785714285714,512,76.171875,2022/2023,Q1,0,1
E09000021,Kingston upon Thames,514,93.1906614785992,550,88,2022/2023,Q1,0,1
E09000022,Lambeth,876,92.351598173516,861,77.3519163763066,2022/2023,Q1,0,1
E09000023,Lewisham,914,91.6849015317287,925,80.3243243243243,2022/2023,Q1,0,1
E09000024,Merton,571,91.2434325744308,644,83.8509316770186,2022/2023,Q1,0,1
E09000025,Newham,1403,89.0235210263721,1408,80.3977272727273,2022/2023,Q1,0,1
E09000026,Redbridge,1129,91.2311780336581,1061,80.3958529688973,2022/2023,Q1,0,1
E09000027,Richmond upon Thames,541,86.1367837338263,515,82.9126213592233,2022/2023,Q1,0,1
E09000028,Southwark,763,91.743119266055,772,71.8911917098446,2022/2023,Q1,0,1
E09000029,Sutton,570,92.6315789473684,560,89.1071428571429,2022/2023,Q1,0,1
E09000030,Tower Hamlets,1030,91.3592233009709,1012,83.399209486166,2022/2023,Q1,0,1
E09000031,Waltham Forest,1049,89.6091515729266,1017,81.0226155358899,2022/2023,Q1,0,1
E09000032,Wandsworth,1109,92.6059513074842,971,82.0803295571576,2022/2023,Q1,0,1
E09000033,Westminster,434,90.7834101382488,414,81.6425120772947,2022/2023,Q1,0,1
E06000035,Medway,864,94.212962962963,920,89.6739130434783,2022/2023,Q1,0,1
E06000036,Bracknell Forest,389,95.3727506426735,372,91.9354838709677,2022/2023,Q1,0,1
E06000037,West Berkshire,327,96.3302752293578,351,93.4472934472934,2022/2023,Q1,0,1
E06000038,Reading,596,94.9664429530201,639,89.5148669796557,2022/2023,Q1,0,1
E06000039,Slough,522,90.4214559386973,583,86.6209262435678,2022/2023,Q1,0,1
E06000040,Windsor and Maidenhead,405,95.5555555555556,366,90.7103825136612,2022/2023,Q1,0,1
E06000041,Wokingham,424,94.811320754717,423,95.9810874704492,2022/2023,Q1,0,1
E06000042,Milton Keynes,864,95.8333333333333,830,90.1204819277108,2022/2023,Q1,0,1
E06000043,Brighton and Hove,572,94.7552447552448,570,92.1052631578947,2022/2023,Q1,0,1
E06000044,Portsmouth,597,95.9798994974874,601,96.5058236272879,2022/2023,Q1,0,1
E06000045,Southampton,728,94.2307692307692,735,94.5578231292517,2022/2023,Q1,0,1
E06000046,Isle of Wight,297,92.2558922558923,265,94.7169811320755,2022/2023,Q1,0,1
E10000011,East Sussex,1154,94.367417677643,1218,91.7077175697865,2022/2023,Q1,0,1
E10000014,Hampshire,3349,96.9841743804121,3368,96.4073634204276,2022/2023,Q1,0,1
E10000016,Kent,4201,94.9535824803618,4209,90.4252791636968,2022/2023,Q1,0,1
E10000025,Oxfordshire,1812,95.364238410596,1823,95.0082281952825,2022/2023,Q1,0,1
E10000030,Surrey,3159,93.9854384298829,3160,87.120253164557,2022/2023,Q1,0,1
E10000032,West Sussex,2103,94.1987636709463,2110,93.5545023696682,2022/2023,Q1,0,1
E10000002,Buckinghamshire,1549,95.1581665590704,1508,93.236074270557,2022/2023,Q1,0,1
E06000022,Bath and North East Somerset,458,96.5065502183406,460,91.7391304347826,2022/2023,Q1,0,1
E06000023,Bristol,1340,94.1044776119403,1307,89.8240244835501,2022/2023,Q1,0,1
E06000024,North Somerset,522,98.0842911877395,488,93.6475409836066,2022/2023,Q1,0,1
E06000025,South Gloucestershire,660,98.7878787878788,633,95.4186413902054,2022/2023,Q1,0,1
E06000026,Plymouth,691,97.2503617945007,646,95.9752321981424,2022/2023,Q1,0,1
E06000027,Torbay,306,94.7712418300654,264,92.0454545454546,2022/2023,Q1,0,1
E06000030,Swindon,666,96.0960960960961,591,93.2318104906937,2022/2023,Q1,0,1
E06000052,Cornwall,1166,94.5111492281304,1202,91.5973377703827,2022/2023,Q1,0,1
E06000054,Wiltshire,1139,97.5417032484636,1116,95.3405017921147,2022/2023,Q1,0,1
E10000008,Devon,1569,96.4308476736775,1610,95.0931677018634,2022/2023,Q1,0,1
E06000059,Dorset,672,96.5773809523809,643,94.556765163297,2022/2023,Q1,0,1
E10000013,Gloucestershire,1500,94.6,1534,93.2203389830508,2022/2023,Q1,0,1
E10000027,Somerset,1286,95.4898911353033,1314,92.0852359208524,2022/2023,Q1,0,1
E06000058,"Bournemouth, Christchurch and Poole",976,93.6475409836066,985,92.4873096446701,2022/2023,Q1,0,1
E06000001,Hartlepool,244,95.4918032786885,220,92.2727272727273,2022/2023,Q2,1,1
E06000002,Middlesbrough,481,95.4261954261954,493,89.6551724137931,2022/2023,Q2,1,1
E06000003,Redcar and Cleveland,336,96.7261904761905,270,95.1851851851852,2022/2023,Q2,1,1
E06000004,Stockton-on-Tees,510,97.4509803921569,517,94.3907156673114,2022/2023,Q2,1,1
E06000005,Darlington,279,94.9820788530466,268,94.7761194029851,2022/2023,Q2,1,1
E06000047,County Durham,1269,97.3207249802994,1301,96.5411222136818,2022/2023,Q2,1,1
E08000021,Newcastle upon Tyne,781,94.7503201024328,790,93.2911392405063,2022/2023,Q2,1,1
E08000022,North Tyneside,555,98.5585585585586,512,95.5078125,2022/2023,Q2,1,1
E08000023,South Tyneside,368,99.4565217391304,389,97.6863753213368,2022/2023,Q2,1,1
E08000024,Sunderland,671,98.956780923994,681,98.0910425844347,2022/2023,Q2,1,1
E08000037,Gateshead,493,97.5659229208925,462,93.9393939393939,2022/2023,Q2,1,1
E06000057,Northumberland,709,98.1664315937941,735,96.1904761904762,2022/2023,Q2,1,1
E06000006,Halton,364,93.956043956044,330,89.6969696969697,2022/2023,Q2,1,1
E06000007,Warrington,518,97.2972972972973,523,93.1166347992352,2022/2023,Q2,1,1
E06000008,Blackburn with Darwen,510,94.5098039215686,479,91.6492693110647,2022/2023,Q2,1,1
E06000009,Blackpool,403,94.5409429280397,415,92.289156626506,2022/2023,Q2,1,1
E06000049,Cheshire East,1056,95.1704545454546,978,92.4335378323108,2022/2023,Q2,1,1
E06000050,Cheshire West and Chester,903,95.4595791805094,924,93.9393939393939,2022/2023,Q2,1,1
E08000001,Bolton,902,95.4545454545454,898,91.6481069042316,2022/2023,Q2,1,1
E08000002,Bury,552,93.8405797101449,599,89.6494156928214,2022/2023,Q2,1,1
E08000003,Manchester,1829,91.5800984144341,1868,85.4925053533191,2022/2023,Q2,1,1
E08000004,Oldham,817,92.65605875153,737,82.089552238806,2022/2023,Q2,1,1
E08000005,Rochdale,692,92.0520231213873,742,88.544474393531,2022/2023,Q2,1,1
E08000006,Salford,928,89.9784482758621,903,86.4894795127353,2022/2023,Q2,1,1
E08000007,Stockport,853,92.9660023446659,814,94.1031941031941,2022/2023,Q2,1,1
E08000008,Tameside,633,90.0473933649289,617,85.7374392220421,2022/2023,Q2,1,1
E08000009,Trafford,601,94.5091514143095,551,91.6515426497278,2022/2023,Q2,1,1
E08000010,Wigan,937,95.5176093916756,856,92.2897196261682,2022/2023,Q2,1,1
E08000011,Knowsley,528,92.2348484848485,481,80.8731808731809,2022/2023,Q2,1,1
E08000012,Liverpool,1541,88.9682024659312,1445,79.7231833910035,2022/2023,Q2,1,1
E08000013,St. Helens,492,94.3089430894309,502,90.8366533864542,2022/2023,Q2,1,1
E08000014,Sefton,663,92.3076923076923,624,87.5,2022/2023,Q2,1,1
E08000015,Wirral,852,94.8356807511737,818,90.7090464547677,2022/2023,Q2,1,1
E10000006,Cumbria,1123,98.8423864648264,1135,95.0660792951542,2022/2023,Q2,1,1
E10000017,Lancashire,3134,93.2354818123804,2951,90.1389359539139,2022/2023,Q2,1,1
E06000010,Kingston upon Hull,848,95.0471698113208,856,91.588785046729,2022/2023,Q2,1,1
E06000011,East Riding of Yorkshire,666,98.3483483483484,659,96.9650986342944,2022/2023,Q2,1,1
E06000012,North East Lincolnshire,405,97.7777777777778,434,93.778801843318,2022/2023,Q2,1,1
E06000013,North Lincolnshire,452,92.6991150442478,444,88.5135135135135,2022/2023,Q2,1,1
E06000014,York,440,89.5454545454546,476,91.8067226890756,2022/2023,Q2,1,1
E08000016,Barnsley,708,97.4576271186441,655,93.4351145038168,2022/2023,Q2,1,1
E08000017,Doncaster,916,95.0873362445415,909,90.3190319031903,2022/2023,Q2,1,1
E08000018,Rotherham,731,96.1696306429549,707,93.9179632248939,2022/2023,Q2,1,1
E08000019,Sheffield,1610,95.4658385093168,1534,89.6349413298566,2022/2023,Q2,1,1
E08000032,Bradford,1785,91.9327731092437,1565,89.2651757188498,2022/2023,Q2,1,1
E08000033,Calderdale,575,95.1304347826087,564,88.4751773049645,2022/2023,Q2,1,1
E08000034,Kirklees,1236,94.9029126213592,1177,91.7587085811385,2022/2023,Q2,1,1
E08000035,Leeds,2156,93.4137291280149,2235,88.4563758389262,2022/2023,Q2,1,1
E08000036,Wakefield,1087,97.9760809567617,1051,93.7202664129401,2022/2023,Q2,1,1
E10000023,North Yorkshire,1282,96.0998439937597,1265,91.5415019762846,2022/2023,Q2,1,1
E06000015,Derby,825,96,830,89.277108433735,2022/2023,Q2,1,1
E06000016,Leicester,1105,96.6515837104073,1205,88.1327800829876,2022/2023,Q2,1,1
E06000017,Rutland,75,97.3333333333333,80,97.5,2022/2023,Q2,1,1
E06000018,Nottingham,935,90.5882352941177,918,87.7995642701525,2022/2023,Q2,1,1
E10000007,Derbyshire,1999,97.7488744372186,1870,96.2032085561497,2022/2023,Q2,1,1
E10000018,Leicestershire,1786,97.0884658454647,1766,94.6772366930917,2022/2023,Q2,1,1
E10000019,Lincolnshire,1785,94.1736694677871,1752,90.3538812785388,2022/2023,Q2,1,1
E10000024,Nottinghamshire,2125,96.2352941176471,2091,92.4438067910091,2022/2023,Q2,1,1
E06000019,Herefordshire,448,96.2053571428572,425,94.3529411764706,2022/2023,Q2,1,1
E06000020,Telford and Wrekin,554,96.028880866426,586,93.8566552901024,2022/2023,Q2,1,1
E06000021,Stoke-on-Trent,857,95.5659276546091,864,93.0555555555556,2022/2023,Q2,1,1
E06000051,Shropshire,714,96.7787114845938,721,95.1456310679612,2022/2023,Q2,1,1
E08000025,Birmingham,3509,93.8159019663722,3533,89.4140956694028,2022/2023,Q2,1,1
E08000026,Coventry,1187,93.3445661331087,1132,85.2473498233216,2022/2023,Q2,1,1
E08000027,Dudley,862,96.8677494199536,876,94.8630136986301,2022/2023,Q2,1,1
E08000028,Sandwell,1098,94.2622950819672,1105,89.5927601809955,2022/2023,Q2,1,1
E08000029,Solihull,539,96.8460111317254,544,93.9338235294118,2022/2023,Q2,1,1
E08000030,Walsall,867,96.1937716262976,786,95.29262086514,2022/2023,Q2,1,1
E08000031,Wolverhampton,878,91.2300683371299,858,84.965034965035,2022/2023,Q2,1,1
E10000028,Staffordshire,2170,97.0046082949309,2155,92.3433874709977,2022/2023,Q2,1,1
E10000031,Warwickshire,1564,96.1636828644501,1601,93.0668332292317,2022/2023,Q2,1,1
E10000034,Worcestershire,1466,96.5893587994543,1426,94.8807854137448,2022/2023,Q2,1,1
E06000031,Peterborough,699,85.8369098712447,730,78.2191780821918,2022/2023,Q2,1,1
E06000032,Luton,894,92.3937360178971,881,84.5629965947787,2022/2023,Q2,1,1
E06000033,Southend-on-Sea,496,93.9516129032258,519,92.1001926782274,2022/2023,Q2,1,1
E06000034,Thurrock,664,94.2771084337349,606,90.5940594059406,2022/2023,Q2,1,1
E06000055,Bedford,549,95.8105646630237,560,92.1428571428571,2022/2023,Q2,1,1
E06000056,Central Bedfordshire,970,95.979381443299,877,92.4743443557583,2022/2023,Q2,1,1
E10000003,Cambridgeshire,1821,96.1010433827567,1715,92.3615160349854,2022/2023,Q2,1,1
E10000012,Essex,4404,95.7538601271571,4076,91.3886162904809,2022/2023,Q2,1,1
E10000015,Hertfordshire,3533,94.4240022643646,3399,91.7917034421889,2022/2023,Q2,1,1
E10000020,Norfolk,2093,95.7955088389871,2028,93.3431952662722,2022/2023,Q2,1,1
E10000029,Suffolk,1865,95.8176943699732,1860,93.4408602150538,2022/2023,Q2,1,1
E09000002,Barking and Dagenham,839,90.1072705601907,892,82.2869955156951,2022/2023,Q2,1,1
E09000003,Barnet,1302,89.7849462365591,1247,81.7963111467522,2022/2023,Q2,1,1
E09000004,Bexley,735,93.6054421768708,736,84.7826086956522,2022/2023,Q2,1,1
E09000005,Brent,1087,90.524379024839,1125,77.7777777777778,2022/2023,Q2,1,1
E09000006,Bromley,951,95.8990536277603,937,82.1771611526147,2022/2023,Q2,1,1
E09000007,Camden,635,84.0944881889764,612,71.40522875817,2022/2023,Q2,1,1
E09000008,Croydon,1250,86.4,1299,81.0623556581986,2022/2023,Q2,1,1
E09000009,Ealing,1228,93.7296416938111,1241,86.784850926672,2022/2023,Q2,1,1
E09000010,Enfield,1069,86.8101028999065,1115,77.3991031390135,2022/2023,Q2,1,1
E09000011,Greenwich,993,92.9506545820745,950,79.0526315789474,2022/2023,Q2,1,1
E09000012,Hackney,1083,75.3462603878116,991,66.4984863773966,2022/2023,Q2,1,1
E09000013,Hammersmith and Fulham,648,91.5123456790123,565,79.8230088495575,2022/2023,Q2,1,1
E09000014,Haringey,889,89.0888638920135,879,75.3128555176337,2022/2023,Q2,1,1
E09000015,Harrow,860,89.8837209302326,768,78.90625,2022/2023,Q2,1,1
E09000016,Havering,819,93.040293040293,895,88.268156424581,2022/2023,Q2,1,1
E09000017,Hillingdon,999,94.8948948948949,975,85.1282051282051,2022/2023,Q2,1,1
E09000018,Hounslow,982,95.112016293279,931,84.4253490870032,2022/2023,Q2,1,1
E09000019,Islington,648,90.1234567901235,587,78.5349233390119,2022/2023,Q2,1,1
E09000020,Kensington and Chelsea,586,85.4948805460751,503,80.9145129224652,2022/2023,Q2,1,1
E09000021,Kingston upon Thames,535,93.8317757009346,487,86.0369609856263,2022/2023,Q2,1,1
E09000022,Lambeth,1042,91.362763915547,877,75.7126567844926,2022/2023,Q2,1,1
E09000023,Lewisham,1049,92.0877025738799,941,81.0839532412327,2022/2023,Q2,1,1
E09000024,Merton,618,89.3203883495146,615,81.7886178861789,2022/2023,Q2,1,1
E09000025,Newham,1439,89.7845726198749,1535,77.9804560260586,2022/2023,Q2,1,1
E09000026,Redbridge,1163,89.0799656061909,1208,80.7119205298013,2022/2023,Q2,1,1
E09000027,Richmond upon Thames,559,82.1109123434705,515,80.7766990291262,2022/2023,Q2,1,1
E09000028,Southwark,878,93.5079726651481,786,73.5368956743003,2022/2023,Q2,1,1
E09000029,Sutton,573,92.8446771378709,561,88.5918003565062,2022/2023,Q2,1,1
E09000030,Tower Hamlets,1139,91.3959613696225,1082,82.9944547134935,2022/2023,Q2,1,1
E09000031,Waltham Forest,1117,89.2569382273948,1088,80.4227941176471,2022/2023,Q2,1,1
E09000032,Wandsworth,1088,89.7058823529412,1022,82.0939334637965,2022/2023,Q2,1,1
E09000033,Westminster,453,90.2869757174393,460,79.5652173913044,2022/2023,Q2,1,1
E06000035,Medway,925,93.0810810810811,928,88.7931034482759,2022/2023,Q2,1,1
E06000036,Bracknell Forest,407,92.6289926289926,356,94.9438202247191,2022/2023,Q2,1,1
E06000037,West Berkshire,367,95.9128065395095,386,95.5958549222798,2022/2023,Q2,1,1
E06000038,Reading,610,93.7704918032787,642,92.0560747663551,2022/2023,Q2,1,1
E06000039,Slough,551,92.0145190562613,579,87.9101899827289,2022/2023,Q2,1,1
E06000040,Windsor and Maidenhead,441,95.4648526077098,418,93.7799043062201,2022/2023,Q2,1,1
E06000041,Wokingham,398,95.4773869346734,411,94.4038929440389,2022/2023,Q2,1,1
E06000042,Milton Keynes,885,96.1581920903955,902,91.7960088691796,2022/2023,Q2,1,1
E06000043,Brighton and Hove,639,93.8967136150235,569,89.2794376098418,2022/2023,Q2,1,1
E06000044,Portsmouth,549,95.264116575592,643,94.556765163297,2022/2023,Q2,1,1
E06000045,Southampton,778,93.9588688946016,764,94.2408376963351,2022/2023,Q2,1,1
E06000046,Isle of Wight,293,95.221843003413,277,94.2238267148014,2022/2023,Q2,1,1
E10000011,East Sussex,1275,94.4313725490196,1217,91.2900575184881,2022/2023,Q2,1,1
E10000014,Hampshire,3706,97.1667566109013,3471,96.1970613656007,2022/2023,Q2,1,1
E10000016,Kent,4417,94.2947702060222,4306,89.5959126799814,2022/2023,Q2,1,1
E10000025,Oxfordshire,2068,95.9381044487428,1850,92.3783783783784,2022/2023,Q2,1,1
E10000030,Surrey,3454,93.1673422119282,3300,87.4242424242424,2022/2023,Q2,1,1
E10000032,West Sussex,2330,93.175965665236,2191,92.3779096303058,2022/2023,Q2,1,1
E10000002,Buckinghamshire,1556,95.0514138817481,1483,92.7174645987863,2022/2023,Q2,1,1
E06000022,Bath and North East Somerset,456,94.5175438596491,496,93.75,2022/2023,Q2,1,1
E06000023,Bristol,1497,94.3219772879092,1325,89.5849056603774,2022/2023,Q2,1,1
E06000024,North Somerset,559,95.7066189624329,537,91.2476722532589,2022/2023,Q2,1,1
E06000025,South Gloucestershire,756,96.957671957672,782,94.5012787723785,2022/2023,Q2,1,1
E06000026,Plymouth,748,97.3262032085562,691,93.6324167872649,2022/2023,Q2,1,1
E06000027,Torbay,288,94.7916666666667,287,90.5923344947735,2022/2023,Q2,1,1
E06000030,Swindon,656,95.1219512195122,684,92.6900584795322,2022/2023,Q2,1,1
E06000052,Cornwall,1273,95.758051846033,1294,91.7310664605873,2022/2023,Q2,1,1
E06000054,Wiltshire,1282,96.801872074883,1132,94.7879858657244,2022/2023,Q2,1,1
E10000008,Devon,1759,96.81637293917,1596,94.1102756892231,2022/2023,Q2,1,1
E06000059,Dorset,670,94.6268656716418,683,93.5578330893119,2022/2023,Q2,1,1
E10000013,Gloucestershire,1714,95.5075845974329,1594,93.099121706399,2022/2023,Q2,1,1
E10000027,Somerset,1355,95.8671586715867,1309,91.4438502673797,2022/2023,Q2,1,1
E06000058,"Bournemouth, Christchurch and Poole",1074,94.87895716946,991,91.9273461150353,2022/2023,Q2,1,1
E06000001,Hartlepool,232,96.9827586206897,219,92.6940639269406,2022/2023,Q3,2,1
E06000002,Middlesbrough,447,93.5123042505593,466,89.0557939914163,2022/2023,Q3,2,1
E06000003,Redcar and Cleveland,341,97.6539589442815,315,92.3809523809524,2022/2023,Q3,2,1
E06000004,Stockton-on-Tees,503,97.0178926441352,474,94.0928270042194,2022/2023,Q3,2,1
E06000005,Darlington,266,95.1127819548872,276,92.7536231884058,2022/2023,Q3,2,1
