ONS_Code,PCV_12m,PCV_24m,Population_12m,Population_24m,Year,Quarter,Timepoint,Vaccine_Schedule
E09000018,88.9558232931727,80.5504587155963,996,1090,2019/2020,Q1,0,0
E09000019,87.256371814093,82.1114369501466,667,682,2019/2020,Q1,0,0
E09000020,81.7857142857143,71.1743772241993,560,562,2019/2020,Q1,0,0
E09000021,92.4187725631769,87.8357030015798,554,633,2019/2020,Q1,0,0
E09000022,87.406015037594,78.9275634995296,1064,1063,2019/2020,Q1,0,0
E09000023,89.8836168307968,81.7391304347826,1117,1150,2019/2020,Q1,0,0
E09000024,91.2280701754386,84.4748858447489,684,657,2019/2020,Q1,0,0
E09000025,88.1188118811881,83.2674571805007,1414,1518,2019/2020,Q1,0,0
E09000026,86.0262008733625,81.3934426229508,1145,1220,2019/2020,Q1,0,0
E09000027,91.5254237288136,86.6559485530547,590,622,2019/2020,Q1,0,0
E09000028,89.6410256410256,82.6455026455026,975,945,2019/2020,Q1,0,0
E09000029,94.0476190476191,89.0850722311397,588,623,2019/2020,Q1,0,0
E09000030,90.8849557522124,87.7587758775878,1130,1111,2019/2020,Q1,0,0
E09000031,82.262443438914,82.0143884892086,1105,1112,2019/2020,Q1,0,0
E09000032,90.5803195962994,84.9785407725322,1189,1165,2019/2020,Q1,0,0
E09000033,79.2828685258964,73.7044145873321,502,521,2019/2020,Q1,0,0
E06000035,93.4633027522936,92.7461139896373,872,965,2019/2020,Q1,0,0
E06000036,94.9438202247191,91.5942028985507,356,345,2019/2020,Q1,0,0
E06000037,95.5844155844156,94.3850267379679,385,374,2019/2020,Q1,0,0
E06000038,92.1686746987952,90.2404526166902,664,707,2019/2020,Q1,0,0
E06000039,93.205574912892,89.1304347826087,574,644,2019/2020,Q1,0,0
E06000040,94.2583732057416,94.2257217847769,418,381,2019/2020,Q1,0,0
E06000041,95.5089820359281,94.0047961630695,334,417,2019/2020,Q1,0,0
E06000042,95.1132300357569,91.8412348401323,839,907,2019/2020,Q1,0,0
E06000043,90,88.6627906976744,660,688,2019/2020,Q1,0,0
E06000044,95.5810147299509,92.7868852459016,611,610,2019/2020,Q1,0,0
E06000045,96.0099750623441,91.0112359550562,802,801,2019/2020,Q1,0,0
E06000046,90.1515151515152,84.641638225256,264,293,2019/2020,Q1,0,0
E10000002,94.1952506596306,93.6346276257161,1516,1571,2019/2020,Q1,0,0
E10000011,92.524115755627,91.4673046251994,1244,1254,2019/2020,Q1,0,0
E10000014,95.959595959596,93.796321712874,3366,3643,2019/2020,Q1,0,0
E10000016,93.6456400742115,91.7468127935585,4312,4471,2019/2020,Q1,0,0
E10000025,96.4396284829721,94.252261841405,1938,1879,2019/2020,Q1,0,0
E10000030,86.6363636363636,90.2712264150943,3300,3392,2019/2020,Q1,0,0
E10000032,96.0441582336707,94.7089947089947,2174,2268,2019/2020,Q1,0,0
E06000022,94.4690265486726,96.1009174311927,452,436,2019/2020,Q1,0,0
E06000023,90.9219858156028,88.6,1410,1500,2019/2020,Q1,0,0
E06000024,93.0451127819549,93.7282229965157,532,574,2019/2020,Q1,0,0
E06000025,94.3569553805774,91.77545691906,762,766,2019/2020,Q1,0,0
E06000026,96.4137931034483,95.8277254374159,725,743,2019/2020,Q1,0,0
E06000027,94.19795221843,93.4523809523809,293,336,2019/2020,Q1,0,0
E06000030,93.8395415472779,90.2374670184697,698,758,2019/2020,Q1,0,0
E06000052,92.9127725856698,91.583779648049,1284,1307,2019/2020,Q1,0,0
E06000054,96.5686274509804,94.7453516572353,1224,1237,2019/2020,Q1,0,0
E10000008,94.9880668257756,92.9054054054054,1676,1776,2019/2020,Q1,0,0
E10000013,91.0519951632406,92.1977367480643,1654,1679,2019/2020,Q1,0,0
E10000027,95.3161592505855,93.491124260355,1281,1352,2019/2020,Q1,0,0
E06000058,94.3355119825708,93.6695278969957,918,932,2019/2020,Q1,0,0
E06000059,96.5789473684211,95.6674473067916,760,854,2019/2020,Q1,0,0
E06000001,97.3484848484848,93.2584269662921,264,267,2019/2020,Q2,1,0
E06000002,94.0451745379877,91.5254237288136,487,531,2019/2020,Q2,1,0
E06000003,94.7976878612717,94.5026178010471,346,382,2019/2020,Q2,1,0
E06000004,97.2375690607735,95.8707360861759,543,557,2019/2020,Q2,1,0
E06000005,95.6810631229236,93.2907348242811,301,313,2019/2020,Q2,1,0
E06000047,97.3765432098766,97.0993473531545,1296,1379,2019/2020,Q2,1,0
E08000021,94.3349753694581,93.5251798561151,812,834,2019/2020,Q2,1,0
E08000022,97.3333333333333,96.8203497615262,600,629,2019/2020,Q2,1,0
E08000023,98.1770833333334,98.2869379014989,384,467,2019/2020,Q2,1,0
E08000024,98.0662983425414,98.0281690140845,724,710,2019/2020,Q2,1,0
E08000037,94.015444015444,94.589552238806,518,536,2019/2020,Q2,1,0
E06000057,95.9942775393419,93.089430894309,699,738,2019/2020,Q2,1,0
